name_index,sexe_index,count,idmax,max,x,y,name,sexe,entropy,life
MAHMOUD,1,1281,2011,31,-5.00633,-11.8198,MAHMOUD (M),1,4.13394,0.554622
MAIA,2,6024,2009,485,-27.1209,42.9196,MAIA (F),0,3.28062,0.193277
MAILY,2,2416,2010,216,-12.5698,46.5532,MAILY (F),0,3.00979,0.193277
MAILYS,2,10779,2005,602,-27.695,11.7453,MAILYS (F),0,3.51433,0.294118
MAIMOUNA,2,2997,2016,135,-6.18891,8.64736,MAIMOUNA (F),0,3.66712,0.352941
MAINA,2,2804,2017,229,8.82426,35.6141,MAINA (F),0,3.35268,0.210084
MAISSA,2,9792,2010,865,-11.7021,47.2982,MAISSA (F),0,2.96325,0.159664
MAISSANE,2,2926,2010,211,-13.9351,36.4696,MAISSANE (F),0,3.08147,0.201681
MAITE,2,7042,1987,298,-21.2754,-42.4834,MAITE (F),0,3.84373,0.428571
MAIWEN,2,1682,2013,118,-21.2552,29.86,MAIWEN (F),0,3.13964,0.201681
MAIWENN,2,7473,2012,471,-18.5324,26.1142,MAIWENN (F),0,3.41419,0.243697
MAJDA,2,1211,1992,43,-21.1286,-22.0239,MAJDA (F),0,3.78801,0.386555
MAJID,1,1490,1987,53,-17.4104,-29.6206,MAJID (M),1,3.97717,0.504202
MALAK,2,2899,2017,296,5.23626,50.99,MALAK (F),0,2.7156,0.12605
MALAURIE,2,1298,1998,118,-43.2891,-5.57763,MALAURIE (F),0,3.35049,0.193277
MALAURY,2,1719,1998,150,-43.5682,-4.95764,MALAURY (F),0,3.19122,0.184874
MALCOLM,1,1482,2001,102,-40.145,9.7473,MALCOLM (M),1,3.43582,0.268908
MALCOM,1,1196,2001,105,-41.8951,11.8274,MALCOM (M),1,3.0871,0.210084
MALEK,1,2194,2016,77,3.73678,11.5841,MALEK (M),1,4.08449,0.554622
MALIA,2,1860,2017,226,14.5903,45.1065,MALIA (F),0,2.88457,0.12605
MALICIA,2,1069,2004,96,-35.5966,36.2762,MALICIA (F),0,3.20326,0.168067
MALICK,1,1471,2011,67,-6.00312,10.1629,MALICK (M),1,3.82401,0.378151
MALIK,1,11226,1987,316,-8.89537,-9.83399,MALIK (M),1,4.08557,0.537815
MALIKA,2,23249,1965,774,9.08441,-38.1714,MALIKA (F),0,3.99426,0.571429
MALLAURY,2,3201,1994,564,-44.5593,-11.5876,MALLAURY (F),0,2.70781,0.109244
MALLORY,2,2090,2005,80,-22.6947,-18.3772,MALLORY (F),0,3.81077,0.420168
MALO,1,15013,2017,1173,-0.887139,39.003,MALO (M),1,3.11437,0.184874
MALONE,1,4571,2017,606,16.4175,46.961,MALONE (M),1,2.55186,0.10084
MALORIE,2,2528,2003,109,-17.0427,-7.83969,MALORIE (F),0,3.80523,0.386555
MALORY,2,1800,2002,65,-16.0966,-5.581,MALORY (F),0,3.81944,0.403361
MALOU,2,1262,2010,91,-27.0112,29.3729,MALOU (F),0,3.20875,0.226891
MALVINA,2,4020,1987,164,-24.2246,-13.7088,MALVINA (F),0,4.23665,0.554622
MAMADOU,1,6286,2014,200,-8.83021,-3.11924,MAMADOU (M),1,3.79599,0.369748
MANAL,2,1676,2005,110,-30.1345,26.2502,MANAL (F),0,3.40063,0.260504
MANDY,2,5493,1987,466,-42.005,-24.3993,MANDY (F),0,3.45171,0.243697
MANEL,2,9540,2010,691,-11.6131,42.3757,MANEL (F),0,3.09935,0.159664
MANELLE,2,2200,2009,159,-26.5315,36.2251,MANELLE (F),0,3.201,0.193277
MANOA,1,1377,2012,165,6.8276,53.7751,MANOA (M),1,2.5621,0.109244
MANOE,1,1581,2017,209,12.4571,54.4667,MANOE (M),1,2.40842,0.092437
MANOLO,1,1029,2009,68,-29.3795,28.6329,MANOLO (M),1,3.53522,0.268908
MANON,2,164800,1995,8249,-35.6114,1.90339,MANON (F),0,3.41583,0.252101
MANSOUR,1,1089,2011,36,-4.58643,-8.96988,MANSOUR (M),1,4.03444,0.512605
MANUEL,1,36383,1971,1410,4.83011,-43.3906,MANUEL (M),1,4.33555,0.596639
MANUELA,2,9316,1975,429,-4.61318,-49.1726,MANUELA (F),0,4.21156,0.478992
MANUELLA,2,8331,1975,455,-4.74936,-49.2131,MANUELLA (F),0,4.02014,0.436975
MANUELLE,2,1501,1968,62,10.6942,-43.2101,MANUELLE (F),0,4.05975,0.487395
MARC,1,237075,1959,6642,26.2376,-34.153,MARC (M),1,4.4833,0.831933
MARC-ANTOINE,1,5302,1988,237,-31.0958,-24.1225,MARC-ANTOINE (M),1,3.84386,0.428571
MARCEAU,1,22166,2017,1072,28.342,16.3111,MARCEAU (M),1,4.21879,0.537815
MARCEL,1,467273,1920,14516,57.5177,0.0559312,MARCEL (M),1,4.02946,0.478992
MARCELIN,1,3676,1906,126,45.7148,16.1916,MARCELIN (M),1,4.16491,0.462185
MARCELINE,2,8076,1901,233,48.3896,8.31803,MARCELINE (F),0,4.20338,0.512605
MARCELLE,2,229313,1920,8632,55.7356,1.18897,MARCELLE (F),0,3.89102,0.420168
MARCELLIN,1,3354,1907,112,45.7773,15.3085,MARCELLIN (M),1,4.27415,0.495798
MARCELLINE,2,8781,1909,253,48.9832,7.86345,MARCELLINE (F),0,4.16758,0.521008
MARCO,1,7635,2001,271,-19.3949,-1.74012,MARCO (M),1,4.25293,0.537815
MARCUS,1,2838,2017,305,16.024,44.8557,MARCUS (M),1,3.15527,0.159664
MAREVA,2,1581,2001,140,-43.213,11.6726,MAREVA (F),0,3.38292,0.210084
MARGARET,2,2943,1952,180,36.8676,-40.5127,MARGARET (F),0,3.79163,0.285714
MARGAUX,2,56483,1999,2835,-32.6295,-0.948334,MARGAUX (F),0,3.42692,0.260504
MARGO,2,1822,2008,110,-30.3614,14.0691,MARGO (F),0,3.37108,0.252101
MARGOT,2,42423,1999,2004,-21.5483,6.63615,MARGOT (F),0,3.58091,0.260504
MARGUERITE,2,270984,1906,9245,52.0724,10.6697,MARGUERITE (F),0,3.85595,0.386555
MARIA,2,138323,1901,4047,43.8852,14.5244,MARIA (F),0,4.24018,0.529412
MARIAM,2,8216,2015,347,-6.57116,7.98545,MARIAM (F),0,3.78846,0.361345
MARIAMA,2,2395,2016,103,-6.20478,9.25864,MARIAMA (F),0,3.79287,0.361345
MARIAME,2,2079,2017,82,-5.87337,6.2748,MARIAME (F),0,3.77512,0.386555
MARIAN,1,1930,1931,64,44.2503,-14.0281,MARIAN (M),1,4.36054,0.714286
MARIANA,2,1814,2013,72,-1.25676,12.096,MARIANA (F),0,4.0004,0.495798
MARIANE,2,2313,1958,73,-1.93359,-24.4861,MARIANE (F),0,4.37056,0.697479
MARIANNA,2,1107,1926,29,19.7075,-10.3445,MARIANNA (F),0,4.40385,0.773109
MARIANNE,2,39273,1958,1010,12.6065,-32.699,MARIANNE (F),0,4.60772,0.932773
MARIANNICK,2,1593,1952,90,40.1856,-38.3966,MARIANNICK (F),0,3.69048,0.369748
MARIANO,1,1473,1958,36,26.2396,-28.0038,MARIANO (M),1,4.59747,0.94958
MARIE,1,26919,1902,1066,47.4173,19.6551,MARIE (M),1,3.87066,0.411765
MARIE,2,2232503,1901,52149,47.4203,6.26789,MARIE (F),0,4.34232,0.546218
MARIE-AGNES,2,7526,1962,359,27.8332,-40.4223,MARIE-AGNES (F),0,3.76775,0.344538
MARIE-ALICE,2,1511,1964,36,10.872,-31.7789,MARIE-ALICE (F),0,4.50081,0.882353
MARIE-ALINE,2,1042,1959,40,23.6092,-38.623,MARIE-ALINE (F),0,4.00283,0.529412
MARIE-AMELIE,2,2449,1999,246,-46.1764,12.2082,MARIE-AMELIE (F),0,3.59613,0.243697
MARIE-ANDREE,2,4624,1961,215,32.2571,-39.2333,MARIE-ANDREE (F),0,3.76539,0.336134
MARIE-ANGE,2,16690,1962,635,26.7086,-37.8864,MARIE-ANGE (F),0,4.20387,0.487395
MARIE-ANGELE,2,1226,1957,53,33.2613,-37.6524,MARIE-ANGELE (F),0,4.10376,0.537815
MARIE-ANNE,2,11960,1958,430,24.8548,-33.7992,MARIE-ANNE (F),0,4.50026,0.798319
MARIE-ANNICK,2,7215,1955,370,33.5613,-38.9556,MARIE-ANNICK (F),0,3.60043,0.319328
MARIE-ANTOINETTE,2,7526,1950,215,44.7277,-4.82223,MARIE-ANTOINETTE (F),0,4.34044,0.638655
MARIE-ASTRID,2,1482,1982,71,-13.7707,-40.186,MARIE-ASTRID (F),0,3.88571,0.411765
MARIE-AUDE,2,1894,1977,120,-10.2056,-53.7307,MARIE-AUDE (F),0,3.70338,0.327731
MARIE-BERNADETTE,2,2260,1958,299,33.9714,-45.2855,MARIE-BERNADETTE (F),0,3.56609,0.193277
MARIE-CAROLINE,2,2413,1988,85,-3.0669,-37.1486,MARIE-CAROLINE (F),0,4.01252,0.487395
MARIE-CATHERINE,2,3546,1954,155,29.9914,-39.3485,MARIE-CATHERINE (F),0,4.0131,0.403361
MARIE-CECILE,2,5563,1971,162,12.9684,-36.6574,MARIE-CECILE (F),0,4.16849,0.495798
MARIE-CELINE,2,2103,1971,74,13.2527,-36.6272,MARIE-CELINE (F),0,4.02533,0.487395
MARIE-CHANTAL,2,4862,1956,488,32.8272,-44.9941,MARIE-CHANTAL (F),0,3.36533,0.218487
MARIE-CHARLOTTE,2,4210,1987,293,-38.4871,-29.1391,MARIE-CHARLOTTE (F),0,3.62827,0.260504
MARIE-CHRISTINE,2,75209,1957,4734,31.4246,-41.5483,MARIE-CHRISTINE (F),0,3.38124,0.235294
MARIE-CLAIRE,2,35887,1954,1548,38.0995,-35.5466,MARIE-CLAIRE (F),0,3.91279,0.352941
MARIE-CLAUDE,2,57395,1948,3177,39.9588,-36.1213,MARIE-CLAUDE (F),0,3.56644,0.285714
MARIE-DOMINIQUE,2,5482,1954,313,32.8458,-40.8192,MARIE-DOMINIQUE (F),0,3.63097,0.268908
MARIE-ELISABETH,2,2590,1954,128,35.0445,-40.2435,MARIE-ELISABETH (F),0,4.15229,0.420168
MARIE-ELISE,2,1015,1955,31,13.454,-32.8492,MARIE-ELISE (F),0,4.30979,0.705882
MARIE-EMMANUELLE,2,1177,1971,46,6.31103,-40.1989,MARIE-EMMANUELLE (F),0,3.99861,0.521008
MARIE-EVE,2,1936,1978,131,-10.1287,-54.2364,MARIE-EVE (F),0,3.89808,0.378151
MARIE-FRANCE,2,53777,1948,2821,40.0209,-36.0551,MARIE-FRANCE (F),0,3.61683,0.294118
MARIE-FRANCOISE,2,27975,1949,1394,38.3717,-36.2594,MARIE-FRANCOISE (F),0,3.77265,0.310924
MARIE-GABRIELLE,2,1562,1962,60,18.4424,-41.8181,MARIE-GABRIELLE (F),0,4.3697,0.689076
MARIE-HELENE,2,37690,1959,1762,28.1404,-40.5436,MARIE-HELENE (F),0,3.81697,0.344538
MARIE-ISABELLE,2,1567,1962,92,17.4458,-47.2187,MARIE-ISABELLE (F),0,3.59309,0.302521
MARIE-JEANNE,2,19582,1949,755,38.9146,-27.0253,MARIE-JEANNE (F),0,4.34365,0.621849
MARIE-JOELLE,2,2392,1954,170,36.8434,-40.8908,MARIE-JOELLE (F),0,3.49496,0.235294
MARIE-JOSE,2,34757,1954,1930,37.3087,-38.1448,MARIE-JOSE (F),0,3.53118,0.268908
MARIE-JOSEE,2,8856,1957,447,32.7274,-39.2705,MARIE-JOSEE (F),0,3.62605,0.294118
MARIE-JOSEPH,2,1798,1949,61,44.84,-4.53475,MARIE-JOSEPH (F),0,4.26942,0.630252
MARIE-JOSEPHE,2,11095,1946,523,42.7341,-30.3659,MARIE-JOSEPHE (F),0,4.0524,0.521008
MARIE-LAURE,2,35316,1970,1723,10.0824,-44.5732,MARIE-LAURE (F),0,3.83642,0.361345
MARIE-LAURENCE,2,3708,1963,182,24.0401,-43.5729,MARIE-LAURENCE (F),0,3.64027,0.344538
MARIE-LINE,2,16208,1959,1288,27.0131,-45.6039,MARIE-LINE (F),0,3.40551,0.226891
MARIE-LISE,2,3614,1958,212,31.9237,-42.8752,MARIE-LISE (F),0,3.81141,0.361345
MARIE-LOU,2,2989,2006,202,-33.3806,16.6552,MARIE-LOU (F),0,3.41832,0.243697
MARIE-LOUISE,2,48718,1912,1270,54.3857,6.41522,MARIE-LOUISE (F),0,4.12438,0.537815
MARIE-LUCE,2,2213,1961,159,27.8634,-45.7921,MARIE-LUCE (F),0,3.73926,0.285714
MARIE-MADELEINE,2,12426,1948,536,39.7444,-27.3848,MARIE-MADELEINE (F),0,4.28949,0.613445
MARIE-MARTINE,2,1156,1949,125,41.1139,-39.4468,MARIE-MARTINE (F),0,2.95434,0.159664
MARIE-NOELLE,2,21250,1960,925,27.6151,-39.4093,MARIE-NOELLE (F),0,3.73161,0.336134
MARIE-ODILE,2,10285,1956,570,33.2875,-39.9899,MARIE-ODILE (F),0,3.63781,0.285714
MARIE-PASCALE,2,2566,1962,176,27.5754,-44.8116,MARIE-PASCALE (F),0,3.41208,0.243697
MARIE-PAULE,2,18922,1954,932,37.3726,-37.1966,MARIE-PAULE (F),0,3.72203,0.319328
MARIE-PIERRE,2,31580,1965,1711,20.6453,-45.9775,MARIE-PIERRE (F),0,3.63556,0.302521
MARIE-REINE,2,2363,1949,111,37.113,-35.1286,MARIE-REINE (F),0,4.12345,0.470588
MARIE-RENEE,2,1789,1956,90,34.6133,-38.3057,MARIE-RENEE (F),0,3.89731,0.378151
MARIE-ROSE,2,12485,1948,380,42.2579,-22.8092,MARIE-ROSE (F),0,4.3885,0.655462
MARIE-SOPHIE,2,2362,1989,92,-11.5446,-35.1297,MARIE-SOPHIE (F),0,3.94059,0.445378
MARIE-THERESE,2,88900,1946,3657,44.0942,-25.5776,MARIE-THERESE (F),0,4.14629,0.588235
MARIE-YVONNE,2,1556,1948,76,37.4082,-34.3046,MARIE-YVONNE (F),0,4.00836,0.521008
MARIELLE,2,16756,1964,1342,18.9921,-50.2553,MARIELLE (F),0,3.94358,0.344538
MARIEM,2,1123,2016,61,2.53528,20.3047,MARIEM (F),0,3.84608,0.420168
MARIETTE,2,10770,1909,227,46.0065,-1.38907,MARIETTE (F),0,4.38077,0.655462
MARIKA,2,1670,2004,65,-3.6424,-45.2561,MARIKA (F),0,4.07743,0.546218
MARILENE,2,1200,1956,85,33.8091,-43.351,MARILENE (F),0,3.78303,0.369748
MARILOU,2,5065,2006,393,-30.2071,30.6761,MARILOU (F),0,3.29594,0.235294
MARILYN,2,5109,1979,224,0.848173,-42.2024,MARILYN (F),0,3.89323,0.394958
MARILYNE,2,11463,1977,472,1.47322,-41.9931,MARILYNE (F),0,3.8101,0.378151
MARIN,1,7605,2017,467,8.98381,31.4139,MARIN (M),1,4.12366,0.319328
MARINA,2,43919,1990,1788,-31.3149,-28.5691,MARINA (F),0,3.98791,0.445378
MARINE,2,118834,1991,8207,-37.699,-16.8255,MARINE (F),0,3.39862,0.218487
MARINETTE,2,17385,1950,687,47.4306,-21.3877,MARINETTE (F),0,4.02003,0.445378
MARIO,1,16422,1959,459,20.928,-30.5657,MARIO (M),1,4.52047,0.806723
MARION,2,124558,1989,7113,-34.9189,-23.2048,MARION (F),0,3.61545,0.310924
MARISE,2,1817,1951,80,48.2697,-24.3735,MARISE (F),0,3.76771,0.352941
MARIUS,1,78384,1910,2031,38.2016,9.82943,MARIUS (M),1,4.17487,0.529412
MARJOLAINE,2,5143,1990,357,-35.7375,-28.297,MARJOLAINE (F),0,3.6959,0.268908
MARJORIE,2,30025,1982,1413,-17.241,-39.6851,MARJORIE (F),0,3.61717,0.327731
MARJORY,2,1343,1980,95,-22.72,-38.6364,MARJORY (F),0,3.51129,0.294118
MARK,1,1932,1960,63,13.7749,-28.808,MARK (M),1,4.11513,0.537815
MARLENE,2,32207,1985,1070,-7.65542,-33.7186,MARLENE (F),0,4.17909,0.554622
MARLEY,1,2804,2016,325,9.16902,52.7064,MARLEY (M),1,2.63688,0.117647
MARLON,1,2855,2012,208,-7.78025,33.5659,MARLON (M),1,3.2734,0.235294
MARLYSE,2,1474,1947,76,44.0437,-29.9762,MARLYSE (F),0,3.97733,0.521008
MAROUANE,1,2755,2010,183,-34.093,25.6251,MAROUANE (M),1,3.5184,0.294118
MARTHA,2,2521,1925,75,51.9371,-1.59715,MARTHA (F),0,4.41565,0.764706
MARTHE,2,122648,1908,4561,52.7255,11.0122,MARTHE (F),0,3.79704,0.369748
MARTIAL,1,36583,1969,882,23.3718,-32.0808,MARTIAL (M),1,4.58331,0.848739
MARTIN,1,60049,2015,2126,-9.8536,13.3796,MARTIN (M),1,4.29233,0.554622
MARTINE,2,320185,1954,22824,36.477,-40.7746,MARTINE (F),0,3.3555,0.210084
MARVIN,1,11410,1993,715,-38.9578,-10.4646,MARVIN (M),1,3.33783,0.268908
MARVYN,1,1667,1997,100,-36.81,4.30715,MARVYN (M),1,3.3217,0.235294
MARWA,2,6498,2013,495,-11.5051,43.7786,MARWA (F),0,3.10976,0.184874
MARWAN,1,6762,2007,491,-27.8819,30.8324,MARWAN (M),1,3.26235,0.210084
MARWANE,1,3143,2006,254,-35.9937,30.352,MARWANE (M),1,3.21019,0.210084
MARY,2,5658,2000,125,-3.7104,-24.3272,MARY (F),0,4.61515,0.966387
MARYAM,2,7479,2015,658,8.82335,41.7212,MARYAM (F),0,3.25774,0.193277
MARYANNICK,2,1172,1949,79,39.3744,-38.8182,MARYANNICK (F),0,3.38578,0.268908
MARYLENE,2,17684,1956,1007,32.5092,-42.75,MARYLENE (F),0,3.75269,0.352941
MARYLIN,2,1485,1973,54,2.45738,-41.7707,MARYLIN (F),0,3.77773,0.394958
MARYLINE,2,37458,1959,2044,21.5912,-44.3756,MARYLINE (F),0,3.71457,0.319328
MARYLISE,2,3146,1955,196,33.2656,-43.2329,MARYLISE (F),0,3.93329,0.411765
MARYLOU,2,4785,2006,326,-29.6372,30.205,MARYLOU (F),0,3.31911,0.243697
MARYNE,2,2143,1993,189,-41.8647,-14.0218,MARYNE (F),0,3.20175,0.193277
MARYSE,2,91828,1950,4251,39.6008,-33.8532,MARYSE (F),0,3.77388,0.361345
MARYVONNE,2,35484,1948,2303,45.4144,-32.4499,MARYVONNE (F),0,3.55505,0.285714
MATEO,1,18328,2004,1532,-38.1885,31.1403,MATEO (M),1,3.06003,0.168067
MATHEIS,1,1140,2013,134,1.17643,54.4292,MATHEIS (M),1,2.58078,0.117647
MATHEO,1,51561,2007,4192,-30.1278,36.5764,MATHEO (M),1,2.87771,0.151261
MATHIAS,1,37168,2006,1462,-21.3975,1.24026,MATHIAS (M),1,4.08183,0.403361
MATHIEU,1,151332,1986,6923,-25.2877,-30.3432,MATHIEU (M),1,3.93044,0.352941
MATHILDA,2,3528,2000,238,-42.1212,1.72791,MATHILDA (F),0,3.44492,0.243697
MATHILDE,2,141297,1996,5134,-25.6705,-11.5969,MATHILDE (F),0,4.28832,0.588235
MATHIS,1,77771,2006,6174,-34.7453,32.9744,MATHIS (M),1,3.03038,0.176471
MATHURIN,1,5810,1905,178,44.0885,10.6207,MATHURIN (M),1,4.182,0.529412
MATHYS,1,24698,2010,1934,-26.917,37.3935,MATHYS (M),1,2.89887,0.159664
MATIAS,1,1900,2007,135,-26.9905,33.9738,MATIAS (M),1,3.37287,0.210084
MATILDE,2,1261,2016,83,2.13325,33.2539,MATILDE (F),0,3.60152,0.243697
MATIS,1,5985,2006,547,-37.4656,33.0688,MATIS (M),1,2.92719,0.168067
MATISSE,1,2549,2005,218,-38.3947,30.6451,MATISSE (M),1,3.03966,0.193277
MATT,1,2442,2007,187,-21.164,40.2199,MATT (M),1,3.00126,0.176471
MATTEO,1,36620,2004,3616,-38.8886,31.0171,MATTEO (M),1,3.02303,0.168067
MATTHEO,1,3402,2005,330,-37.554,34.0987,MATTHEO (M),1,2.84435,0.142857
MATTHEW,1,3907,2012,208,-16.9036,22.3494,MATTHEW (M),1,3.4643,0.260504
MATTHIAS,1,15009,2001,687,-30.7725,-4.93887,MATTHIAS (M),1,3.68516,0.369748
MATTHIEU,1,81112,1987,3496,-24.7011,-30.3153,MATTHIEU (M),1,3.6921,0.361345
MATTHIS,1,2877,2003,233,-41.3031,11.4103,MATTHIS (M),1,3.16647,0.210084
MATTIS,1,2199,2004,207,-38.7325,30.4665,MATTIS (M),1,2.9824,0.184874
MATYS,1,3356,2007,316,-31.4826,39.5514,MATYS (M),1,2.86382,0.159664
MAUD,2,37365,1981,1473,-19.2209,-35.8151,MAUD (F),0,4.21023,0.554622
MAUDE,2,5326,1986,191,-23.1838,-20.8335,MAUDE (F),0,4.09137,0.411765
MAURANE,2,1726,1994,177,-44.1305,-8.73003,MAURANE (F),0,3.01191,0.168067
MAUREEN,2,7971,1997,607,-42.4519,-6.78816,MAUREEN (F),0,3.51114,0.260504
MAURICE,1,337102,1920,10042,57.2728,-2.1647,MAURICE (M),1,4.05963,0.487395
MAURICETTE,2,52810,1946,1753,48.6647,-18.5785,MAURICETTE (F),0,3.91996,0.428571
MAURINE,2,2591,1997,238,-43.1947,-6.55244,MAURINE (F),0,3.19322,0.193277
MAX,1,38942,1946,815,44.0186,-20.4596,MAX (M),1,4.58413,0.890756
MAXANCE,1,1165,2009,82,-32.0679,20.3144,MAXANCE (M),1,3.15761,0.218487
MAXENCE,1,57061,2005,2703,-24.257,16.9771,MAXENCE (M),1,3.55823,0.277311
MAXENS,1,1115,2007,85,-27.512,36.9774,MAXENS (M),1,3.0412,0.184874
MAXIM,1,2681,2008,205,-30.4609,29.5382,MAXIM (M),1,3.35067,0.243697
MAXIME,1,217407,1992,8932,-29.8625,-12.9292,MAXIME (M),1,4.05481,0.344538
MAXIME,2,1041,2017,55,24.1994,18.9734,MAXIME (F),0,4.41565,0.605042
MAXIMILIEN,1,11577,1989,407,-24.0074,-12.3152,MAXIMILIEN (M),1,4.34751,0.613445
MAXIMILIENNE,2,1730,1908,76,51.006,14.6111,MAXIMILIENNE (F),0,3.90186,0.428571
MAXIMIN,1,4052,1904,78,45.8016,-1.95416,MAXIMIN (M),1,4.45433,0.680672
MAXINE,2,2396,2017,234,13.5017,40.098,MAXINE (F),0,3.11267,0.176471
MAY,2,1121,2013,42,-4.22344,4.56185,MAY (F),0,4.13839,0.579832
MAYA,2,12596,2010,916,-12.4487,41.9883,MAYA (F),0,3.26447,0.184874
MAYEUL,1,2035,2011,116,-13.6644,24.2234,MAYEUL (M),1,3.4755,0.277311
MAYLIE,2,1269,2013,128,-2.79354,52.6758,MAYLIE (F),0,2.84087,0.134454
MAYLINE,2,2152,2013,177,-9.44808,44.2146,MAYLINE (F),0,2.93813,0.151261
MAYLIS,2,6978,2007,352,-27.3718,12.5966,MAYLIS (F),0,3.79311,0.352941
MAYRON,1,2719,2017,366,19.2488,48.5817,MAYRON (M),1,2.76965,0.142857
MAYSSA,2,3675,2013,366,1.21741,50.451,MAYSSA (F),0,2.79881,0.134454
MEDDY,1,1359,1998,64,-31.612,-9.01059,MEDDY (M),1,3.65423,0.369748
MEDERIC,1,3148,1990,106,-23.2341,-15.0668,MEDERIC (M),1,4.42345,0.739496
MEDHI,1,3839,1994,137,-23.3823,-18.8523,MEDHI (M),1,3.78325,0.403361
MEDHY,1,1253,2007,85,-36.1308,26.1738,MEDHY (M),1,3.66233,0.344538
MEDINA,2,1453,2012,93,-10.6695,29.3034,MEDINA (F),0,3.40439,0.235294
MEGAN,2,1766,1994,236,-43.9789,-13.5211,MEGAN (F),0,2.88947,0.12605
MEGANE,2,14169,1995,2606,-44.332,-13.2098,MEGANE (F),0,2.62776,0.10084
MEHDI,1,44315,1991,1543,-21.2073,-20.3211,MEHDI (M),1,3.80014,0.394958
MEHDY,1,2074,1996,78,-22.5041,-6.37742,MEHDY (M),1,3.72541,0.378151
MEHMET,1,3389,2007,121,-11.5529,-3.54409,MEHMET (M),1,3.76354,0.369748
MEISSA,2,1569,2008,144,-29.6375,42.2302,MEISSA (F),0,2.99844,0.176471
MELAINE,2,1540,1998,70,-27.7395,-18.6009,MELAINE (F),0,3.57916,0.327731
MELANIE,2,133347,1986,5803,-28.0194,-30.1851,MELANIE (F),0,3.87946,0.369748
MELANY,2,1619,1993,113,-40.0311,-14.9128,MELANY (F),0,3.41406,0.260504
MELCHIOR,1,1038,2006,49,-8.91517,14.6183,MELCHIOR (M),1,4.0119,0.495798
MELEK,2,1444,2009,91,1.09402,24.9787,MELEK (F),0,3.56061,0.336134
MELIA,2,2804,2017,299,14.7791,43.2088,MELIA (F),0,3.13612,0.159664
MELIE,2,1471,2014,113,5.8074,35.8237,MELIE (F),0,3.69152,0.310924
MELIH,1,1099,2002,83,-32.9342,29.4144,MELIH (M),1,3.07174,0.193277
MELINA,2,27565,2010,1429,-11.472,21.4502,MELINA (F),0,3.87393,0.361345
MELINDA,2,10321,2010,383,-14.7495,-6.08993,MELINDA (F),0,3.85016,0.394958
MELINE,2,13221,2008,799,-18.576,28.5773,MELINE (F),0,3.21512,0.201681
MELIS,2,1005,2011,90,-15.5249,45.2264,MELIS (F),0,3.09401,0.210084
MELISA,2,1773,2005,75,-15.6035,-2.37875,MELISA (F),0,3.65318,0.361345
MELISANDE,2,1239,1991,60,-29.8889,-21.3089,MELISANDE (F),0,3.64391,0.344538
MELISSA,2,66860,1991,3233,-30.7473,-12.3266,MELISSA (F),0,3.54379,0.302521
MELISSANDRE,2,1600,2002,75,-21.048,5.87342,MELISSANDRE (F),0,3.48237,0.285714
MELLINA,2,2636,2015,276,2.62116,51.7129,MELLINA (F),0,2.56192,0.117647
MELODIE,2,13613,1990,1117,-40.9062,-22.0948,MELODIE (F),0,3.4443,0.310924
MELODY,2,9871,1990,901,-41.2699,-21.4736,MELODY (F),0,3.48714,0.285714
MELUSINE,2,1011,2012,58,-7.2235,21.6896,MELUSINE (F),0,3.59129,0.336134
MELVIN,1,10673,2002,640,-36.4534,6.47497,MELVIN (M),1,3.30212,0.243697
MELVYN,1,4732,2006,345,-34.5574,20.9077,MELVYN (M),1,3.22509,0.210084
MELYA,2,1184,2017,227,24.8714,50.0962,MELYA (F),0,2.42089,0.092437
MELYNA,2,2792,2014,252,0.218982,46.7941,MELYNA (F),0,2.88309,0.159664
MELYNE,2,2580,2010,209,-10.6132,43.7798,MELYNE (F),0,2.94077,0.168067
MELYSSA,2,1900,2009,106,-27.1206,17.2268,MELYSSA (F),0,3.3396,0.243697
MERCEDES,2,4403,1963,99,43.8411,-2.965,MERCEDES (F),0,4.49359,0.731092
MERIAM,2,1409,2013,60,-7.08289,5.5725,MERIAM (F),0,3.77944,0.394958
MERIEM,2,5507,2016,220,0.595103,9.19522,MERIEM (F),0,3.95898,0.462185
MERLIN,1,1963,2010,142,-26.9613,29.5732,MERLIN (M),1,3.2116,0.218487
MERVE,2,1763,1999,129,-42.7332,-2.33188,MERVE (F),0,3.24732,0.235294
MERWAN,1,1426,2007,116,-35.4653,27.2263,MERWAN (M),1,3.33148,0.243697
MERYEM,2,3289,2015,237,5.52951,30.5037,MERYEM (F),0,3.60654,0.327731
MERYL,2,2652,1991,135,-26.4604,-3.93036,MERYL (F),0,3.55694,0.294118
MESSAOUD,1,1146,1969,44,7.73702,-38.0202,MESSAOUD (M),1,4.02805,0.546218
MESSAOUDA,2,1022,1964,41,9.73882,-40.505,MESSAOUDA (F),0,3.88718,0.478992
MEWEN,1,1220,2012,97,-17.6972,39.8702,MEWEN (M),1,3.03936,0.176471
MIA,2,10838,2017,2156,25.7887,50.7326,MIA (F),0,2.49814,0.0756303
MICHAEL,1,89856,1973,4893,-9.93767,-48.086,MICHAEL (M),1,3.55486,0.260504
MICHEL,1,820223,1947,32584,45.0361,-25.2779,MICHEL (M),1,4.0732,0.462185
MICHELE,2,179946,1947,10414,45.424,-31.6806,MICHELE (F),0,3.65665,0.310924
MICHELINE,2,111882,1931,5752,46.2663,-16.4345,MICHELINE (F),0,3.81753,0.344538
