name_index,sexe_index,count,idxmax,max,x,y,name,sexe,entropy,life
LIVIO,1,3664,2017,364,-57.837967,28.017214,LIVIO (M),1.0,3.492748256819908,0.13445378151260504
LIYA,2,1740,2017,286,-63.58111,25.92342,LIYA (F),0.0,2.4075108489742014,0.09243697478991597
LIZ,2,1079,2013,97,-41.97023,28.920193,LIZ (F),0.0,3.189596526661187,0.17647058823529413
LIZA,2,2934,2006,140,-17.09974,4.5864563,LIZA (F),0.0,3.6937198148510757,0.37815126050420167
LIZEA,2,1451,2005,300,-56.207985,44.206646,LIZEA (F),0.0,2.4932955703892006,0.1092436974789916
LOAN,1,10796,2010,803,-24.812725,34.774418,LOAN (M),1.0,3.0630177328058403,0.18487394957983194
LOAN,2,2020,2003,399,5.2439094,19.37692,LOAN (F),0.0,2.618065978288348,0.10084033613445378
LOANE,2,10057,2006,983,-2.288863,35.248703,LOANE (F),0.0,2.803671841433161,0.15966386554621848
LOANN,1,2376,2009,146,-16.425438,24.325106,LOANN (M),1.0,3.172564319819839,0.2184873949579832
LOANNE,2,2284,2008,192,-1.230457,33.511276,LOANNE (F),0.0,2.964813125004411,0.16806722689075632
LOETITIA,2,3841,1972,296,22.966963,-55.0049,LOETITIA (F),0.0,3.954318430706619,0.3445378151260504
LOEVAN,1,1545,2015,184,-53.717472,35.08043,LOEVAN (M),1.0,2.5609046203995263,0.11764705882352941
LOGAN,1,12931,2003,994,3.204084,12.192571,LOGAN (M),1.0,3.3621078682522336,0.24369747899159663
LOHAN,1,4882,2012,451,-32.38981,44.289467,LOHAN (M),1.0,2.861170957564722,0.15126050420168066
LOHANN,1,1146,2011,99,-29.233818,42.374218,LOHANN (M),1.0,2.896608979278573,0.15966386554621848
LOIC,1,105904,1987,3597,2.4861221,-38.544453,LOIC (M),1.0,4.077624665075971,0.5294117647058824
LOICK,1,2915,1999,214,4.9157495,-5.712606,LOICK (M),1.0,3.4884499830960696,0.21008403361344538
LOIS,1,6832,2010,348,-21.136198,16.471107,LOIS (M),1.0,3.570911545846625,0.2857142857142857
LOIS,2,3015,1999,171,-16.13508,17.941944,LOIS (F),0.0,3.3147476655097785,0.20168067226890757
LOISE,2,2032,2007,97,-14.081295,14.374583,LOISE (F),0.0,3.536907311229465,0.29411764705882354
LOLA,2,67096,2010,4908,-17.260702,31.966452,LOLA (F),0.0,3.234846131463836,0.2184873949579832
LOLITA,2,7036,1987,428,-25.31232,-33.82104,LOLITA (F),0.0,3.8389283598849695,0.2773109243697479
LOONA,2,1640,2012,197,-40.09403,45.465523,LOONA (F),0.0,2.959041471984666,0.15966386554621848
LORA,2,1090,2004,69,-1.6149957,25.361776,LORA (F),0.0,3.6158865093870287,0.3025210084033613
LORELEI,2,1974,1996,97,-7.03987,-5.0690937,LORELEI (F),0.0,3.5410240769210444,0.29411764705882354
LORENA,2,3751,2008,212,-11.784682,18.78764,LORENA (F),0.0,3.529489483442593,0.25210084033613445
LORENE,2,3752,1995,206,-20.21616,-29.612795,LORENE (F),0.0,3.63500489134287,0.3025210084033613
LORENZA,2,1428,2002,72,-7.590706,6.975132,LORENZA (F),0.0,3.796383046436017,0.36134453781512604
LORENZO,1,24886,2008,1621,-19.69972,29.823431,LORENZO (M),1.0,3.371805868974483,0.19327731092436976
LORETTE,2,2365,2004,95,3.8980749,9.171121,LORETTE (F),0.0,4.5269875191047895,0.7815126050420168
LORIANE,2,3013,2003,156,-3.7578704,-2.3825026,LORIANE (F),0.0,3.586794500534907,0.31932773109243695
LORIE,2,2372,2002,496,5.564463,18.880383,LORIE (F),0.0,2.9769206844274483,0.07563025210084033
LORINE,2,3362,2002,244,2.5650377,13.7579975,LORINE (F),0.0,3.415214011262738,0.2689075630252101
LORIS,1,14149,2010,799,-17.027184,17.31421,LORIS (M),1.0,3.481504681716818,0.24369747899159663
LORNA,2,1291,2004,101,-1.4051247,26.230768,LORNA (F),0.0,3.527861111472288,0.3025210084033613
LORRAINE,2,4305,1992,172,-15.441942,-33.13499,LORRAINE (F),0.0,4.2504628757396095,0.5714285714285714
LORYS,1,1412,2013,136,-43.01011,40.19864,LORYS (M),1.0,3.0005207660045694,0.17647058823529413
LOTFI,1,1650,1983,65,-4.814689,-35.154503,LOTFI (M),1.0,3.8612217213791995,0.42857142857142855
LOU,1,2697,2008,142,-20.535221,16.444328,LOU (M),1.0,3.3765598437127364,0.2605042016806723
LOU,2,38507,2005,2329,-18.659256,24.579016,LOU (F),0.0,3.1789397606518284,0.21008403361344538
LOU-ANN,2,6341,2006,656,-2.5660942,34.857315,LOU-ANN (F),0.0,2.8260595283056302,0.15966386554621848
LOU-ANNE,2,7455,2004,671,-1.7774967,32.70244,LOU-ANNE (F),0.0,2.919104629599742,0.16806722689075632
LOUAN,1,1267,2010,94,-8.944318,32.7777,LOUAN (M),1.0,2.940369136833064,0.16806722689075632
LOUANA,2,1102,2015,107,-46.222675,28.313955,LOUANA (F),0.0,2.897184385222398,0.16806722689075632
LOUANE,2,22469,2010,1981,-22.660686,40.36356,LOUANE (F),0.0,2.791302760822798,0.14285714285714285
LOUANN,2,2879,2008,285,-2.4866295,35.35326,LOUANN (F),0.0,2.7939277012995487,0.15126050420168066
LOUANNE,2,4813,2009,406,-9.83425,36.557972,LOUANNE (F),0.0,2.92166792724688,0.16806722689075632
LOUBNA,2,4088,1984,144,-3.78522,-25.992481,LOUBNA (F),0.0,3.726239898893061,0.36134453781512604
LOUCA,1,2924,2008,275,-33.33472,43.78367,LOUCA (M),1.0,2.7785252315110216,0.14285714285714285
LOUCAS,1,2500,2013,231,-33.436802,43.831398,LOUCAS (M),1.0,2.8011865610313076,0.14285714285714285
LOUIS,1,513246,1920,11604,38.5083,16.200256,LOUIS (M),1.0,4.30747278547541,0.6554621848739496
LOUIS-MARIE,1,1923,1997,61,-7.558465,-20.09163,LOUIS-MARIE (M),1.0,4.201567866996136,0.6050420168067226
LOUISA,2,16782,2017,577,24.290388,20.513042,LOUISA (F),0.0,4.550087581559633,0.8487394957983193
LOUISE,2,260135,1901,7199,35.38002,20.872786,LOUISE (F),0.0,4.173298505561743,0.5546218487394958
LOUISETTE,2,20106,1934,658,53.666996,-6.646452,LOUISETTE (F),0.0,3.9670197925823105,0.42016806722689076
LOUISIANE,2,1100,1960,28,19.581444,-26.481518,LOUISIANE (F),0.0,4.435765274324285,0.8151260504201681
LOUISON,1,4036,2013,224,-19.834429,20.721268,LOUISON (M),1.0,3.34889841445737,0.2184873949579832
LOUISON,2,4519,2015,349,-37.572544,28.614527,LOUISON (F),0.0,3.1741078823375903,0.2184873949579832
LOUKA,1,11137,2014,1032,-33.694054,43.635937,LOUKA (M),1.0,2.7549179761876683,0.14285714285714285
LOUKAS,1,1847,2013,213,-45.801807,42.03111,LOUKAS (M),1.0,2.69939857356241,0.12605042016806722
LOUNA,2,32506,2010,2761,-22.550776,39.755478,LOUNA (F),0.0,2.863043603685195,0.15126050420168066
LOUNES,1,1793,2014,102,-24.437551,23.331802,LOUNES (M),1.0,3.5863642078094298,0.2605042016806723
LOUNIS,1,1316,2009,88,-30.436686,28.079895,LOUNIS (M),1.0,3.565759290381578,0.2857142857142857
LOUP,1,1857,2017,151,-45.55736,19.272728,LOUP (M),1.0,3.4175550681797326,0.2605042016806723
LUANA,2,1904,2000,147,-36.20973,19.731998,LUANA (F),0.0,3.3389339491198546,0.23529411764705882
LUBIN,1,3254,2012,243,-21.201874,38.474968,LUBIN (M),1.0,3.1232514670350904,0.14285714285714285
LUC,1,64893,1964,2127,38.75304,-31.498358,LUC (M),1.0,4.391616338149397,0.7058823529411765
LUCA,1,14185,2009,868,-10.292259,19.62583,LUCA (M),1.0,3.3025286890917696,0.226890756302521
LUCAS,1,164810,2002,9319,-4.088551,11.310431,LUCAS (M),1.0,3.3702840726394894,0.24369747899159663
LUCE,2,7539,2016,158,37.431896,12.7402725,LUCE (F),0.0,4.595089031707953,0.957983193277311
LUCETTE,2,69905,1932,2535,52.77528,-4.8199883,LUCETTE (F),0.0,3.8877359766434925,0.42016806722689076
LUCIA,2,8305,2017,189,25.052902,18.898088,LUCIA (F),0.0,4.641978539802447,0.9747899159663865
LUCIANA,2,1350,2015,65,-41.99565,6.7222424,LUCIANA (F),0.0,4.1304707289216465,0.5294117647058824
LUCIANO,1,2566,2016,99,-41.56306,4.352651,LUCIANO (M),1.0,4.291016009658373,0.6134453781512605
LUCIE,2,201229,1998,4267,27.67122,12.708958,LUCIE (F),0.0,4.45268425804164,0.7058823529411765
LUCIEN,1,214462,1920,6222,57.341877,15.417941,LUCIEN (M),1.0,4.153280858728879,0.4957983193277311
LUCIENNE,2,170690,1920,6290,55.754547,16.11657,LUCIENNE (F),0.0,3.9161320848241874,0.4369747899159664
LUCILE,2,36373,1990,1224,20.98958,6.7624197,LUCILE (F),0.0,4.45342062314799,0.8403361344537815
LUCILLE,2,9109,1990,420,-4.848225,-12.537637,LUCILLE (F),0.0,3.8917884240420366,0.3277310924369748
LUCINDA,2,1072,1995,53,12.003392,-3.6989217,LUCINDA (F),0.0,3.803456588719387,0.3949579831932773
LUCY,2,7557,2015,477,-35.77236,17.466358,LUCY (F),0.0,3.797524006810574,0.3025210084033613
LUDIVINE,2,41842,1983,1897,-8.984746,-37.63194,LUDIVINE (F),0.0,3.6591742522100423,0.31932773109243695
LUDMILA,2,1065,1996,41,-10.690962,2.0380278,LUDMILA (F),0.0,3.984026541757474,0.5126050420168067
LUDMILLA,2,1490,2000,46,-6.858995,-22.766012,LUDMILLA (F),0.0,3.9928072796202385,0.47058823529411764
LUDOVIC,1,127010,1977,6735,4.3857317,-52.87652,LUDOVIC (M),1.0,3.7790585201589324,0.31092436974789917
LUDWIG,1,3267,1996,150,-13.325215,-35.08625,LUDWIG (M),1.0,3.8275344560078253,0.37815126050420167
LUIGI,1,4475,2006,126,11.037653,-22.846066,LUIGI (M),1.0,4.385673540244205,0.7226890756302521
LUIS,1,8516,1971,316,-41.846794,2.3748796,LUIS (M),1.0,4.097230564352526,0.5042016806722689
LUISA,2,1856,2017,64,-41.93119,3.4238927,LUISA (F),0.0,4.169242172012166,0.5882352941176471
LUKA,1,9175,2010,666,-18.644667,35.383343,LUKA (M),1.0,3.020854732591414,0.17647058823529413
LUKAS,1,8443,2004,1058,-4.225863,36.60968,LUKAS (M),1.0,3.0357216624179335,0.17647058823529413
LUKE,1,1374,2016,80,-26.0688,18.480278,LUKE (M),1.0,3.3066860913556066,0.226890756302521
LUNA,2,20477,2009,1589,-18.778353,34.394123,LUNA (F),0.0,2.9666449453735453,0.16806722689075632
LYA,2,7380,2017,1011,-60.196404,29.840134,LYA (F),0.0,2.551979754621268,0.1092436974789916
LYAM,1,7120,2016,1282,-65.95776,26.217289,LYAM (M),1.0,2.365378113658199,0.08403361344537816
LYANA,2,3510,2017,667,-65.657875,24.646242,LYANA (F),0.0,2.3625536000495364,0.08403361344537816
LYDIA,2,31264,1970,1100,26.26791,-39.33368,LYDIA (F),0.0,4.516443130921686,0.7983193277310925
LYDIE,2,63134,1963,1562,34.425285,-27.902039,LYDIE (F),0.0,4.537855650446074,0.8907563025210085
LYES,1,2242,2012,97,-21.721975,5.0230627,LYES (M),1.0,3.654096494825531,0.3445378151260504
LYLA,2,1753,2013,167,-45.26553,36.495106,LYLA (F),0.0,2.925583639751803,0.14285714285714285
LYLIA,2,2722,2015,208,-37.883633,29.8033,LYLIA (F),0.0,3.2397238295786557,0.226890756302521
LYLIAN,1,1800,2007,109,-11.349939,26.221636,LYLIAN (M),1.0,3.558646134364017,0.2689075630252101
LYLIANE,2,2581,1947,174,56.39018,-15.487054,LYLIANE (F),0.0,3.6343540896535664,0.31092436974789917
LYLOU,2,7565,2011,693,-31.08385,42.805775,LYLOU (F),0.0,2.7610290835528395,0.14285714285714285
LYNA,2,10656,2015,954,-41.94383,34.38791,LYNA (F),0.0,2.8733089971475567,0.14285714285714285
LYNDA,2,5400,1977,280,11.790796,-55.069794,LYNDA (F),0.0,3.8904094555166107,0.44537815126050423
LYNE,2,2570,2017,170,-47.80671,17.674149,LYNE (F),0.0,3.9104029707305323,0.2605042016806723
LYNN,2,1181,2017,91,-39.54439,26.437567,LYNN (F),0.0,3.3024418909877493,0.19327731092436976
LYSA,2,2299,2006,159,-2.6988108,16.697361,LYSA (F),0.0,3.336356330508603,0.23529411764705882
LYSANDRE,1,1032,2016,95,-44.826775,32.77459,LYSANDRE (M),1.0,2.950608803709799,0.14285714285714285
LYSE,2,2307,2017,112,-28.61732,17.486336,LYSE (F),0.0,3.8706036144821043,0.35294117647058826
LYSIANE,2,10107,1954,505,48.627857,-30.420403,LYSIANE (F),0.0,4.038967157834665,0.47058823529411764
MACEO,1,1764,2008,130,-17.83496,35.06326,MACEO (M),1.0,2.947813575873477,0.17647058823529413
MADDY,2,1466,2017,120,-48.824623,21.01654,MADDY (F),0.0,3.6408368472949486,0.2605042016806723
MADELEINE,2,304226,1920,9970,56.38877,17.105614,MADELEINE (F),0.0,3.989204692575537,0.44537815126050423
MADELINE,2,3534,1990,161,-6.963042,-10.812537,MADELINE (F),0.0,3.691672250390103,0.35294117647058826
MADISON,2,4708,1997,314,3.901443,-2.2722611,MADISON (F),0.0,3.2534702646549456,0.226890756302521
MADJID,1,1583,1974,50,18.044828,-38.700275,MADJID (M),1.0,4.077152573164128,0.5714285714285714
MADYSON,2,1004,2010,74,-18.38419,31.182625,MADYSON (F),0.0,3.139630903732866,0.21008403361344538
MAE,1,4529,2013,516,-46.168507,39.69969,MAE (M),1.0,2.542318985972984,0.10084033613445378
MAE,2,4137,2007,369,-7.3736334,36.887,MAE (F),0.0,3.042769054916757,0.16806722689075632
MAEL,1,53211,2017,3704,-35.435055,28.650066,MAEL (M),1.0,3.237019316101062,0.19327731092436976
MAELA,2,2113,2003,113,-7.5704436,5.9196143,MAELA (F),0.0,3.642614826857403,0.36134453781512604
MAELAN,1,1644,2016,173,-50.647343,29.501333,MAELAN (M),1.0,2.9226862105804274,0.15126050420168066
MAELIA,2,2516,2013,248,-45.846493,36.60058,MAELIA (F),0.0,2.738602088830682,0.13445378151260504
MAELIE,2,5196,2011,442,-31.689936,42.368553,MAELIE (F),0.0,2.866513380546486,0.14285714285714285
MAELINE,2,5420,2011,474,-31.457138,42.481544,MAELINE (F),0.0,2.802906155599031,0.14285714285714285
MAELIS,2,2121,2006,176,-2.605967,30.10747,MAELIS (F),0.0,3.164083313818125,0.2184873949579832
MAELISS,2,1528,1999,111,3.8939855,3.6897347,MAELISS (F),0.0,3.2364690585109224,0.2184873949579832
MAELLA,2,1177,2006,76,-9.17962,24.529116,MAELLA (F),0.0,3.3970110045700674,0.25210084033613445
MAELLE,2,31641,2005,1687,-7.5635386,11.765807,MAELLE (F),0.0,3.4892875857598415,0.2857142857142857
MAELLY,2,1531,2012,151,-39.877728,44.573357,MAELLY (F),0.0,2.95048989797296,0.16806722689075632
MAELLYS,2,1729,2009,169,-10.407427,41.40524,MAELLYS (F),0.0,2.8838623456175365,0.16806722689075632
MAELY,2,4625,2012,480,-42.250553,42.43551,MAELY (F),0.0,2.809406908416789,0.12605042016806722
MAELYA,2,2446,2015,377,-59.824245,33.07059,MAELYA (F),0.0,2.3748851155069834,0.10084033613445378
MAELYNE,2,3763,2013,406,-44.962006,41.190067,MAELYNE (F),0.0,2.657698449455636,0.12605042016806722
MAELYS,2,41769,2009,3726,-13.411453,41.95783,MAELYS (F),0.0,3.031497247932701,0.18487394957983194
MAELYSS,2,1644,2007,135,-10.154352,37.091076,MAELYSS (F),0.0,3.031086678131096,0.19327731092436976
MAENA,2,1681,2006,132,-11.425204,34.915974,MAENA (F),0.0,3.014295453874491,0.16806722689075632
MAEVA,2,56360,2001,3281,0.7405619,1.6680142,MAEVA (F),0.0,3.4552721634717503,0.2773109243697479
MAGALI,2,74139,1973,4000,9.200419,-54.33923,MAGALI (F),0.0,3.5839506842839097,0.2605042016806723
MAGALIE,2,25803,1981,1607,5.9336686,-54.389397,MAGALIE (F),0.0,3.5224746437529832,0.2689075630252101
MAGALY,2,2600,1980,156,6.7614813,-53.965317,MAGALY (F),0.0,3.6852409567073448,0.29411764705882354
MAGDALENA,2,2274,1980,111,-6.3297977,-38.081455,MAGDALENA (F),0.0,3.9419934740183202,0.3949579831932773
MAGDELEINE,2,6456,1908,246,44.112568,27.702124,MAGDELEINE (F),0.0,3.804232773207909,0.36134453781512604
MAGGY,2,2230,1977,165,6.9337916,-57.28085,MAGGY (F),0.0,3.607177645620952,0.2184873949579832
MAGUY,2,3033,1962,100,36.179848,-32.247707,MAGUY (F),0.0,4.17747078541106,0.5294117647058824
MAHAMADOU,1,2905,1985,100,-23.37903,-6.0545225,MAHAMADOU (M),1.0,3.6840855240040513,0.35294117647058826
MAHAUT,2,1520,2009,87,-21.507168,20.570896,MAHAUT (F),0.0,3.2964527592457173,0.24369747899159663
MAHDI,1,1964,2010,135,-39.49573,15.756795,MAHDI (M),1.0,3.596518232313306,0.35294117647058826
MAHE,1,6780,2014,694,-46.105366,37.694374,MAHE (M),1.0,2.6882220589731585,0.12605042016806722
MAHE,2,1248,2007,111,-6.259628,35.47755,MAHE (F),0.0,3.198737897612821,0.19327731092436976
MAHER,1,1153,2014,106,-57.150234,29.98469,MAHER (M),1.0,3.4453983686065994,0.2857142857142857
MAHMOUD,1,1281,2011,31,8.517373,-26.647429,MAHMOUD (M),1.0,4.13394492701668,0.5546218487394958
MAIA,2,6024,2009,485,-13.941192,40.943287,MAIA (F),0.0,3.280616924209141,0.19327731092436976
MAILY,2,2416,2010,216,-30.074743,41.124985,MAILY (F),0.0,3.009789796467709,0.19327731092436976
MAILYS,2,10779,2005,602,-8.445839,10.079666,MAILYS (F),0.0,3.5143339047181095,0.29411764705882354
MAIMOUNA,2,2997,2016,135,-27.738865,2.7927518,MAIMOUNA (F),0.0,3.6671163969253713,0.35294117647058826
MAINA,2,2804,2017,229,-45.658157,21.036448,MAINA (F),0.0,3.3526790938079807,0.21008403361344538
MAISSA,2,9792,2010,865,-31.190956,41.368828,MAISSA (F),0.0,2.963253470434749,0.15966386554621848
MAISSANE,2,2926,2010,211,-25.310791,30.702433,MAISSANE (F),0.0,3.0814680208333027,0.20168067226890757
MAITE,2,7042,1987,298,-5.3899317,-48.31576,MAITE (F),0.0,3.8437337260707376,0.42857142857142855
MAIWEN,2,1682,2013,118,-17.520988,26.839893,MAIWEN (F),0.0,3.1396415130256075,0.20168067226890757
MAIWENN,2,7473,2012,471,-19.359072,22.562717,MAIWENN (F),0.0,3.4141875550830703,0.24369747899159663
MAJDA,2,1211,1992,43,-6.8730197,-27.3755,MAJDA (F),0.0,3.7880078925488356,0.3865546218487395
MAJID,1,1490,1987,53,-2.7303922,-35.09926,MAJID (M),1.0,3.977174296959678,0.5042016806722689
MALAK,2,2899,2017,296,-49.627605,35.76697,MALAK (F),0.0,2.7156009816855358,0.12605042016806722
MALAURIE,2,1298,1998,118,7.2634144,-3.327717,MALAURIE (F),0.0,3.350488056287715,0.19327731092436976
MALAURY,2,1719,1998,150,6.4664783,-3.063392,MALAURY (F),0.0,3.1912159302522283,0.18487394957983194
MALCOLM,1,1482,2001,102,1.8433449,13.580896,MALCOLM (M),1.0,3.43581820628411,0.2689075630252101
MALCOM,1,1196,2001,105,3.308203,15.59643,MALCOM (M),1.0,3.0870986443575075,0.21008403361344538
MALEK,1,2194,2016,77,-38.332443,1.2578404,MALEK (M),1.0,4.084487521875306,0.5546218487394958
MALIA,2,1860,2017,226,-54.786537,25.781807,MALIA (F),0.0,2.884565384689865,0.12605042016806722
MALICIA,2,1069,2004,96,-5.0019407,36.298412,MALICIA (F),0.0,3.2032590895757926,0.16806722689075632
MALICK,1,1471,2011,67,-28.209185,4.0979843,MALICK (M),1.0,3.824008709352803,0.37815126050420167
MALIK,1,11226,1987,316,-20.561861,-12.028174,MALIK (M),1.0,4.085570553173336,0.5378151260504201
MALIKA,2,23249,1965,774,22.628145,-38.966717,MALIKA (F),0.0,3.9942640607056794,0.5714285714285714
MALLAURY,2,3201,1994,564,8.077881,-7.787676,MALLAURY (F),0.0,2.707808419604256,0.1092436974789916
MALLORY,2,2090,2005,80,-7.7974725,-23.313044,MALLORY (F),0.0,3.81077179375982,0.42016806722689076
MALO,1,15013,2017,1173,-38.957733,28.143085,MALO (M),1.0,3.1143695068031687,0.18487394957983194
MALONE,1,4571,2017,606,-57.225914,26.335096,MALONE (M),1.0,2.5518602703843367,0.10084033613445378
MALORIE,2,2528,2003,109,-14.811825,-10.679127,MALORIE (F),0.0,3.8052272831252214,0.3865546218487395
MALORY,2,1800,2002,65,-15.76359,-8.154191,MALORY (F),0.0,3.8194357635224736,0.40336134453781514
MALOU,2,1262,2010,91,-11.867419,27.854301,MALOU (F),0.0,3.2087482063116086,0.226890756302521
MALVINA,2,4020,1987,164,23.594025,7.526651,MALVINA (F),0.0,4.236646320200829,0.5546218487394958
MAMADOU,1,6286,2014,200,-23.196861,-6.3869033,MAMADOU (M),1.0,3.7959917694418355,0.3697478991596639
MANAL,2,1676,2005,110,-8.440885,25.762714,MANAL (F),0.0,3.4006274989855823,0.2605042016806723
MANDY,2,5493,1987,466,-25.096062,-34.10443,MANDY (F),0.0,3.4517126579605852,0.24369747899159663
MANEL,2,9540,2010,691,-29.325327,37.06487,MANEL (F),0.0,3.099352453048553,0.15966386554621848
MANELLE,2,2200,2009,159,-13.605207,34.230137,MANELLE (F),0.0,3.2010047255645317,0.19327731092436976
MANOA,1,1377,2012,165,-52.495834,37.101032,MANOA (M),1.0,2.5621046263186438,0.1092436974789916
MANOE,1,1581,2017,209,-57.685146,34.59588,MANOE (M),1.0,2.4084165167025047,0.09243697478991597
MANOLO,1,1029,2009,68,-9.392052,27.704075,MANOLO (M),1.0,3.535218855346557,0.2689075630252101
MANON,2,164800,1995,8249,-0.9581756,2.125749,MANON (F),0.0,3.415831409858957,0.25210084033613445
MANSOUR,1,1089,2011,36,-25.1531,-11.05708,MANSOUR (M),1.0,4.034436485175034,0.5126050420168067
MANUEL,1,36383,1971,1410,19.75789,-44.67583,MANUEL (M),1.0,4.335551792435431,0.5966386554621849
MANUELA,2,9316,1975,429,11.871898,-52.41143,MANUELA (F),0.0,4.211560992527117,0.4789915966386555
MANUELLA,2,8331,1975,455,11.749997,-52.475883,MANUELLA (F),0.0,4.020141411929239,0.4369747899159664
MANUELLE,2,1501,1968,62,25.371628,-42.94529,MANUELLE (F),0.0,4.0597484177842675,0.48739495798319327
MARC,1,237075,1959,6642,38.17789,-29.046667,MARC (M),1.0,4.483302860139727,0.8319327731092437
MARC-ANTOINE,1,5302,1988,237,-15.153214,-31.193079,MARC-ANTOINE (M),1.0,3.8438623342594895,0.42857142857142855
MARCEAU,1,22166,2017,1072,26.521982,21.58704,MARCEAU (M),1.0,4.218793974817647,0.5378151260504201
MARCEL,1,467273,1920,14516,57.21996,15.9723625,MARCEL (M),1.0,4.029458125224115,0.4789915966386555
MARCELIN,1,3676,1906,126,40.922935,27.151922,MARCELIN (M),1.0,4.164911178877032,0.46218487394957986
MARCELINE,2,8076,1901,233,46.19113,20.524284,MARCELINE (F),0.0,4.2033843568069615,0.5126050420168067
MARCELLE,2,229313,1920,8632,55.293133,16.358494,MARCELLE (F),0.0,3.891015043574552,0.42016806722689076
MARCELLIN,1,3354,1907,112,41.285862,26.370129,MARCELLIN (M),1.0,4.274146594273803,0.4957983193277311
MARCELLINE,2,8781,1909,253,46.935406,20.400946,MARCELLINE (F),0.0,4.167578895233646,0.5210084033613446
MARCO,1,7635,2001,271,-12.856331,-3.3628898,MARCO (M),1.0,4.252931450557693,0.5378151260504201
MARCUS,1,2838,2017,305,-55.839783,24.83076,MARCUS (M),1.0,3.155271069324163,0.15966386554621848
MAREVA,2,1581,2001,140,4.606006,15.813199,MAREVA (F),0.0,3.382918831241963,0.21008403361344538
MARGARET,2,2943,1952,180,49.8603,-30.833542,MARGARET (F),0.0,3.7916337376048617,0.2857142857142857
MARGAUX,2,56483,1999,2835,-1.0981848,-1.5259708,MARGAUX (F),0.0,3.4269194380441785,0.2605042016806723
MARGO,2,1822,2008,110,-6.358671,12.811711,MARGO (F),0.0,3.371084809535291,0.25210084033613445
MARGOT,2,42423,1999,2004,-12.748632,4.6373563,MARGOT (F),0.0,3.5809123959549467,0.2605042016806723
MARGUERITE,2,270984,1906,9245,48.56428,24.018496,MARGUERITE (F),0.0,3.85595201595095,0.3865546218487395
MARIA,2,138323,1901,4047,39.766582,25.045797,MARIA (F),0.0,4.240177490208326,0.5294117647058824
MARIAM,2,8216,2015,347,-27.217213,2.241237,MARIAM (F),0.0,3.788459942981247,0.36134453781512604
MARIAMA,2,2395,2016,103,-27.834793,3.348342,MARIAMA (F),0.0,3.7928676585789796,0.36134453781512604
MARIAME,2,2079,2017,82,-27.438013,0.3486093,MARIAME (F),0.0,3.7751207207629545,0.3865546218487395
MARIAN,1,1930,1931,64,47.63761,-3.6140125,MARIAN (M),1.0,4.3605430161342,0.7142857142857143
